Jayce,JarvanIV,Ryze,Tristana,Pyke,Skarner,Briar,Katarina,Lucian,Swain,13556,100,NA1_4988825892,1819
Illaoi,JarvanIV,Zac,Kaisa,Milio,Singed,Graves,Vex,Aphelios,Nautilus,8648,100,NA1_4983379958,1552
Garen,Hecarim,Ahri,Ziggs,Senna,Renekton,Karthus,Varus,Tristana,Chogath,-6444,200,NA1_5001323703,2444
Camille,Ekko,Zed,Smolder,Alistar,Ahri,Zac,Cassiopeia,Sivir,Sion,-14711,200,NA1_4939028128,1679
Sett,Vi,Hwei,Lucian,Lulu,Darius,Amumu,Ahri,Jinx,Poppy,-10193,200,NA1_4990706993,1919
Darius,Viego,AurelionSol,Senna,TahmKench,Sett,Briar,Karma,Malphite,Yasuo,10496,100,NA1_4950418532,2073
Yorick,Zac,Veigar,Smolder,Zyra,Illaoi,Viego,Orianna,Ezreal,Xerath,-18643,200,NA1_4976014276,1325
Pantheon,Riven,Twitch,Ashe,Braum,Kled,Ivern,Fizz,Jhin,Nami,-12051,200,NA1_4998092260,1489
Jax,Nocturne,Akali,Caitlyn,Milio,Kayle,Amumu,Jayce,Kaisa,Seraphine,10337,100,NA1_4991261259,1998
Rumble,Khazix,Malzahar,Jinx,TahmKench,DrMundo,Hecarim,Teemo,Kaisa,Xerath,-142,200,NA1_4989383038,2360
Riven,RekSai,Viktor,Smolder,Brand,Aatrox,Rengar,Leblanc,TwistedFate,Zyra,15080,100,NA1_4920314552,1296
Jax,Warwick,Brand,Vayne,Nautilus,DrMundo,JarvanIV,Neeko,Karthus,Sona,2828,100,NA1_4977786756,1901
Nautilus,Briar,AurelionSol,Kaisa,Neeko,Garen,Kayn,Katarina,Nilah,Blitzcrank,3751,100,NA1_4998260438,1675
Karthus,Rammus,Vladimir,Ashe,Morgana,Mordekaiser,Udyr,Akali,KogMaw,Brand,7230,100,NA1_4987574964,2856
Akali,Belveth,Katarina,Samira,Ivern,Chogath,Volibear,Qiyana,Veigar,Teemo,-2300,200,NA1_4989909203,2053
Illaoi,MasterYi,Brand,Ezreal,Janna,Mordekaiser,Volibear,Orianna,Nilah,Velkoz,-5704,200,NA1_4981684030,2687
Pantheon,Nocturne,Yone,Brand,Nami,Shen,Shaco,Taliyah,Jhin,Lux,-12855,200,NA1_5001660683,1636
Kayle,Brand,Renekton,Kalista,Ashe,Mordekaiser,Vi,Yasuo,Nilah,Hwei,8886,100,NA1_4989393668,1762
Vayne,Udyr,Ahri,Jinx,Lulu,Sion,Zed,Akali,Ashe,Leona,9871,100,NA1_4987480841,1763
AurelionSol,FiddleSticks,Akali,Kalista,Thresh,Gragas,Shaco,Zed,Zeri,Soraka,-17242,200,NA1_4956008398,1828
Shaco,Rengar,Sylas,Jhin,Thresh,Renekton,Rammus,Neeko,MissFortune,Lux,-12813,200,NA1_4882533882,1648
Chogath,MonkeyKing,Swain,Xayah,Rell,TahmKench,Shaco,Diana,Lucian,Thresh,3173,100,NA1_4900667185,1528
Teemo,Rengar,Malzahar,Ashe,Lux,DrMundo,Kindred,Leblanc,Jhin,Soraka,-4465,200,NA1_4999515218,2612
Garen,Shaco,Neeko,Ashe,Leona,Kayle,Pantheon,Katarina,Ezreal,Thresh,10179,100,NA1_4892149649,1720
Renekton,Vi,Ahri,Vayne,Sona,Sett,Ekko,Kled,KogMaw,Seraphine,-10170,200,NA1_4979652988,1909
Vex,Shyvana,Garen,Ezreal,Hwei,Jayce,Volibear,Sylas,Caitlyn,Teemo,-12105,200,NA1_4994843123,1765
Maokai,Belveth,Heimerdinger,MissFortune,Leona,Irelia,Ivern,TwistedFate,Vayne,Hwei,8850,100,NA1_4977600743,2000
Cassiopeia,Rengar,Karma,Senna,Leona,Fiora,Mordekaiser,Hwei,Caitlyn,Kennen,-13189,200,NA1_4949470234,1386
Jax,MasterYi,Annie,Jhin,Pyke,Riven,Taric,Tristana,Ezreal,Janna,2597,100,NA1_4988986188,1005
Ornn,XinZhao,Annie,MissFortune,Milio,Sejuani,Sett,Senna,Samira,Nautilus,4794,100,NA1_5000792852,2053
Camille,Belveth,Anivia,Twitch,Braum,Renekton,Elise,Katarina,Ashe,TwistedFate,12990,100,NA1_4995677907,1681
Quinn,FiddleSticks,TwistedFate,Kaisa,Thresh,Jax,Skarner,MasterYi,Draven,Brand,8892,100,NA1_4988402069,953
Sion,Diana,Sylas,Twitch,Zyra,Trundle,Nocturne,MissFortune,Smolder,Alistar,3746,100,NA1_5000115767,2120
Yorick,Poppy,TwistedFate,Jinx,Nami,Renekton,Graves,Syndra,KogMaw,Soraka,-8638,200,NA1_4997595328,2254
Renekton,Kindred,Veigar,Ashe,TahmKench,Urgot,Warwick,AurelionSol,Jhin,Renata,-9654,200,NA1_4990194832,1724
Darius,Mordekaiser,Hwei,Caitlyn,Nidalee,Aatrox,Viego,Lux,Draven,Thresh,-10941,200,NA1_4982518373,1896
Camille,Nocturne,Lux,Lucian,Nami,Garen,Lillia,Kassadin,Varus,Janna,7674,100,NA1_4994007538,1866
Urgot,Nasus,Ahri,Jinx,Camille,Garen,Maokai,Diana,Caitlyn,Seraphine,10505,100,NA1_4956219378,1768
Renekton,Nocturne,AurelionSol,Ashe,Karma,Nasus,Diana,Yasuo,Jinx,Nami,-5101,200,NA1_4978218483,2055
Garen,Elise,Taliyah,Twitch,Lulu,Chogath,Nunu,Yone,Tristana,Pyke,6598,100,NA1_4994310717,2190
Shen,Diana,Kassadin,Twitch,Syndra,Yorick,Khazix,Viktor,Caitlyn,Milio,-7358,200,NA1_4965358698,2016
Sett,Khazix,Ahri,Ezreal,Sona,Yone,Rengar,Cassiopeia,Vayne,Ashe,7405,100,NA1_4990443374,2042
Vi,Hecarim,Caitlyn,Smolder,Soraka,Illaoi,Evelynn,Kassadin,Ashe,Pyke,11003,100,NA1_4930389758,2032
Aatrox,Belveth,Yasuo,Kaisa,Brand,Gnar,Amumu,Katarina,Aphelios,Hwei,-8988,200,NA1_4981614314,1523
Zac,Graves,Ahri,Jinx,Nautilus,Rumble,Skarner,Brand,Tristana,Neeko,6693,100,NA1_4977397027,2183
Singed,Jax,Leblanc,Twitch,Camille,Darius,Skarner,Lux,Smolder,Nami,688,100,NA1_4966014482,106
Riven,Poppy,Hwei,Jhin,Thresh,Darius,Skarner,Syndra,Lucian,Lulu,13642,100,NA1_4973467589,1657
Sett,Briar,Annie,Jhin,Thresh,Darius,MasterYi,Fizz,Nilah,Lux,-5574,200,NA1_4988710359,2450
Warwick,Khazix,Hwei,Caitlyn,Leona,Vayne,LeeSin,Yasuo,Smolder,Veigar,12757,100,NA1_4917605166,1616
Pantheon,Briar,Akali,Caitlyn,Ashe,Kayle,Khazix,Ahri,Zeri,Lulu,-9975,200,NA1_4995506432,1673
Garen,Viego,Jhin,Smolder,Skarner,KSante,JarvanIV,Syndra,Ashe,Sona,-4898,200,NA1_4997413477,2297
Sion,Nocturne,Akali,Jhin,Hwei,Gwen,Viego,Ezreal,Kaisa,Maokai,-4459,200,NA1_4922787525,2672
DrMundo,FiddleSticks,Zed,Draven,Amumu,Ornn,Lillia,Yasuo,Kaisa,Pyke,-15355,200,NA1_4996472546,1585
Aatrox,Graves,Ahri,Jinx,Thresh,KSante,Diana,Ziggs,MissFortune,Nami,11231,100,NA1_4961083584,941
Yorick,Briar,Naafiri,Sivir,Morgana,Malphite,LeeSin,AurelionSol,Twitch,Sona,-13265,200,NA1_4995541522,1445
DrMundo,Rammus,TwistedFate,Lucian,Zyra,Gwen,MissFortune,Akali,MasterYi,Morgana,14713,100,NA1_4904703908,1880
Yorick,Shaco,Ryze,Nilah,Senna,TwistedFate,LeeSin,Yasuo,Aphelios,Lulu,-6715,200,NA1_4962551718,2067
Jax,Vi,Hwei,Jinx,Brand,Mordekaiser,Volibear,Lux,Caitlyn,Swain,-14310,200,NA1_5000604325,1967
Mordekaiser,Skarner,Akshan,Brand,Senna,Kayle,Lillia,Yone,MissFortune,DrMundo,12837,100,NA1_5001621590,2114
Sett,Warwick,Malzahar,Jhin,Pyke,Akshan,Rumble,Syndra,Jinx,Yuumi,8526,100,NA1_4997769644,1872
Quinn,MasterYi,Anivia,Jinx,Seraphine,Vayne,Warwick,Ahri,Caitlyn,TahmKench,2511,100,NA1_4999778361,2014
Fiora,Graves,Sion,Jinx,Milio,Illaoi,Hecarim,Ahri,Vayne,Leona,-4859,200,NA1_4994502650,1892
Sylas,Kindred,Pantheon,Zeri,Poppy,Kennen,Nocturne,Brand,Jhin,Janna,0,200,NA1_4992243070,104
Udyr,Nautilus,Seraphine,Jinx,Camille,Gragas,Warwick,Cassiopeia,Aphelios,Yuumi,-12474,200,NA1_4973685234,1317
Karma,LeeSin,Galio,Nilah,Rell,Yorick,Warwick,Ahri,Twitch,Annie,-9329,200,NA1_4981939243,1755
Gwen,Anivia,Smolder,Briar,Bard,Urgot,Nidalee,Kaisa,MissFortune,Ashe,5006,100,NA1_4996953806,2464
Nasus,Brand,Garen,Yasuo,Lulu,Urgot,Skarner,Taliyah,Corki,Taric,-7705,200,NA1_4998715343,2120
TahmKench,Nunu,Naafiri,Jhin,Renata,Irelia,Khazix,Katarina,Jinx,Brand,-15022,200,NA1_4971309132,1856
Poppy,Jax,Akali,KogMaw,Zyra,Urgot,RekSai,Diana,MissFortune,Nautilus,-11020,200,NA1_4992449475,1658
TwistedFate,Amumu,Hwei,Sivir,Rell,Sion,Shen,Diana,Varus,Leona,5835,100,NA1_5000559461,1543
JarvanIV,Gragas,TwistedFate,Zeri,Sylas,Kled,Diana,Veigar,Aphelios,Thresh,-3210,200,NA1_4934460431,1985
Katarina,Warwick,Mordekaiser,Xayah,Thresh,Sett,Lillia,Fizz,Zeri,Yuumi,15655,100,NA1_4987781163,1489
Camille,Amumu,Yasuo,Vayne,Morgana,Teemo,LeeSin,Malzahar,Xayah,Nasus,-15068,200,NA1_4908478167,1482
Yasuo,Nidalee,AurelionSol,Lucian,Zyra,Yone,Karthus,Ahri,Vayne,Karma,-12281,200,NA1_4934489661,1671
Illaoi,Garen,Sylas,Jhin,Lux,Mordekaiser,XinZhao,Zed,Ezreal,Thresh,-17547,200,NA1_4958542907,1778
Sylas,Rengar,Yone,Lucian,Lux,Ornn,RekSai,Hwei,KogMaw,Lulu,-4008,200,NA1_4986907137,2219
Mordekaiser,Briar,Vladimir,Senna,Seraphine,Jax,Rumble,Kassadin,Draven,Janna,12476,100,NA1_4945756744,1274
Yorick,Shyvana,Akali,Ashe,Soraka,Nasus,Viego,Sylas,Veigar,Seraphine,6494,100,NA1_4999555059,1705
Mordekaiser,MasterYi,Karma,Kaisa,Lulu,Darius,Briar,Lux,Senna,TahmKench,3499,100,NA1_4940657579,1853
Darius,Diana,Karma,Aphelios,Janna,Neeko,MonkeyKing,Tristana,MissFortune,Brand,-116,100,NA1_4997980225,2358
Darius,Briar,AurelionSol,Vayne,Braum,Sion,Sejuani,Fizz,Sivir,Jax,218,100,NA1_4985366061,139
Briar,Warwick,Malphite,Varus,Rakan,TahmKench,XinZhao,Zoe,Samira,Seraphine,-13231,200,NA1_4990609040,1602
DrMundo,Kayn,Akali,Varus,Zyra,Olaf,Evelynn,Malzahar,Ezreal,Karma,11780,100,NA1_4960999887,1496
Irelia,Vi,Ahri,Vayne,Senna,Renekton,Shaco,Akali,Caitlyn,Lux,-8368,200,NA1_4998369320,2311
Tryndamere,Hecarim,Leblanc,Jhin,Swain,Mordekaiser,Singed,Vex,Samira,Maokai,12533,100,NA1_4927582658,1343
Nasus,Viego,Diana,Vayne,Annie,Skarner,Warwick,Katarina,Ashe,Vex,-14468,200,NA1_4964295056,1663
Riven,Shyvana,Sion,Jhin,Blitzcrank,Jax,Nidalee,Fizz,Caitlyn,Senna,-877,100,NA1_4862023589,1837
Shen,Jax,Lux,Nilah,Thresh,Darius,Nocturne,Annie,Jinx,Soraka,10810,100,NA1_4992319667,1683
Sett,Diana,AurelionSol,Kaisa,Bard,Illaoi,Talon,Zed,Teemo,Twitch,-9220,200,NA1_4980980705,1967
TahmKench,Viego,Veigar,MissFortune,Zyra,Singed,Amumu,Diana,Caitlyn,Blitzcrank,-8089,200,NA1_4999134225,2346
Jax,Viego,Velkoz,MissFortune,Lux,Gragas,Shaco,Ahri,Ezreal,Janna,-1608,200,NA1_4999077542,2191
Garen,Warwick,AurelionSol,Tristana,Velkoz,Sett,Skarner,Vex,Ashe,Janna,-53,100,NA1_4984115409,136
Darius,Udyr,Ahri,Rengar,Yuumi,Kayle,Mordekaiser,Malzahar,Ashe,Thresh,11828,100,NA1_5000929958,1983
Tryndamere,Mordekaiser,Annie,Jinx,Lux,Chogath,Poppy,Kayle,Vayne,Xerath,-15609,200,NA1_4635121567,2190
Rumble,Hecarim,Hwei,Ashe,Lulu,Volibear,Vi,Brand,Varus,Renata,-7929,200,NA1_4986704369,1359
Darius,XinZhao,MonkeyKing,Seraphine,Maokai,Camille,LeeSin,Ahri,Lucian,Janna,5986,100,NA1_4993281609,1984
Warwick,Nocturne,Ekko,Lucian,Janna,Illaoi,Diana,Sylas,KogMaw,Yuumi,-10704,200,NA1_4990290548,1681
Karma,Amumu,Jayce,Caitlyn,Zilean,Urgot,Warwick,Qiyana,Veigar,Morgana,-5576,200,NA1_4975717400,1983
Illaoi,Skarner,Irelia,Ezreal,Swain,Garen,Evelynn,Ahri,Ashe,Zyra,-6905,200,NA1_4964387061,1129
Cassiopeia,Taliyah,Akali,KogMaw,Pyke,Garen,Trundle,Rumble,Draven,Lulu,-2176,200,NA1_4999102632,1821
Rammus,Shaco,Jhin,Sivir,Brand,Briar,Ekko,Irelia,Lucian,Leona,-7905,200,NA1_4998832989,2048
Darius,Nunu,Veigar,Caitlyn,Sylas,Tryndamere,LeeSin,Lux,MissFortune,Thresh,-6009,200,NA1_4999465768,1871
Sion,Lillia,TwistedFate,Jinx,Bard,Mordekaiser,Graves,Yone,Karthus,Senna,6709,100,NA1_4994311110,1814
Gangplank,MasterYi,Fizz,Tristana,Bard,Malphite,Kayn,Lissandra,Vayne,Brand,-5368,200,NA1_4970646460,2059
TahmKench,Nocturne,Ryze,Ashe,Zyra,Renekton,Diana,Akali,Draven,Leona,-13620,200,NA1_4990884589,1854
Mordekaiser,Briar,Gangplank,Zyra,MissFortune,Nasus,Viego,Teemo,Caitlyn,Soraka,11767,100,NA1_4992306595,1763
Ezreal,Sylas,Yasuo,DrMundo,Zoe,Malphite,Gwen,Katarina,Jinx,Janna,9281,100,NA1_4978904827,1822
Tryndamere,Skarner,Yone,Lucian,Karma,Camille,Volibear,Ahri,Jinx,Thresh,3898,100,NA1_4982217726,2113
Camille,Brand,Akali,Varus,Nautilus,Zac,Nasus,Lux,Jhin,Lulu,9646,100,NA1_4997179796,2014
Volibear,Diana,Zed,Xayah,Swain,Fiora,Skarner,Ahri,KogMaw,Janna,10526,100,NA1_4954652360,1329
Renekton,Viego,Veigar,Smolder,Soraka,Volibear,Kayn,Katarina,MissFortune,Pyke,2536,100,NA1_4928534422,965
KSante,Viego,Viktor,Ezreal,Sona,Akali,Naafiri,Syndra,Samira,Lux,-14156,200,NA1_4941082035,1408
Volibear,Shaco,Kassadin,Draven,Nautilus,TahmKench,Warwick,Neeko,Lucian,Pantheon,-3319,200,NA1_4999943844,1985
Irelia,Poppy,Akali,Jinx,Pyke,Illaoi,Zac,Sylas,Lucian,Nami,-4754,200,NA1_4981729095,2065
Shyvana,Ekko,Diana,Kaisa,Hwei,Garen,Teemo,Veigar,MissFortune,Sona,-11333,200,NA1_4980993254,2057
Yasuo,Ivern,Mordekaiser,Jhin,Pyke,XinZhao,Renekton,Brand,Zeri,Soraka,10207,100,NA1_4995026280,2242
Gwen,LeeSin,Ezreal,AurelionSol,Galio,Irelia,Evelynn,Ahri,Jhin,Zyra,-7469,200,NA1_4981067748,1690
Aatrox,Shaco,Annie,Kaisa,Soraka,Darius,Gragas,Galio,Caitlyn,Milio,13973,100,NA1_4979758683,1823
Nasus,LeeSin,Diana,Jhin,Xerath,Yorick,Vi,Kassadin,Varus,Morgana,-11290,200,NA1_4926418810,1692
Yorick,Shyvana,TwistedFate,Varus,Rengar,Illaoi,Jax,Hwei,MissFortune,Morgana,10279,100,NA1_4920773295,1638
DrMundo,Warwick,Veigar,Vayne,Lux,Malphite,XinZhao,Ekko,Teemo,Pantheon,4710,100,NA1_4966919270,2080
Riven,Belveth,AurelionSol,Smolder,Bard,Sett,Garen,Fizz,Nilah,Thresh,12903,100,NA1_4923040860,2543
Warwick,Khazix,Galio,Kaisa,Nautilus,Rumble,Sejuani,Hwei,Ashe,Sona,-5891,200,NA1_4989068769,1241
Yasuo,Karthus,Katarina,Garen,Senna,TwistedFate,Khazix,Sylas,Nilah,Yuumi,-5302,200,NA1_4934096588,913
Garen,Rammus,Taliyah,Jinx,Lux,Malphite,Shyvana,Hwei,Jhin,Amumu,10164,100,NA1_4994607029,1983
Gangplank,Briar,Lux,Twitch,Janna,FiddleSticks,Gwen,Brand,Varus,Leona,5674,100,NA1_4969445569,2377
Poppy,LeeSin,Fizz,Aphelios,Soraka,Darius,Ekko,Yasuo,Vayne,Rakan,-12466,200,NA1_4920497671,1914
Sion,Skarner,Hwei,Kaisa,Lux,Shen,Diana,Ekko,Senna,TahmKench,-11266,200,NA1_4986067310,1842
Fiora,Belveth,Azir,TwistedFate,Janna,Jax,Vi,Ziggs,Lucian,Milio,-9616,200,NA1_4921739082,911
Warwick,Rammus,Zoe,Twitch,Lulu,Sett,Viego,Taliyah,Jhin,Thresh,-8764,200,NA1_4967527813,2031
Mordekaiser,Jax,Akali,Nilah,Zilean,Volibear,Udyr,Smolder,Tristana,Morgana,11631,100,NA1_4946340411,1107
Malphite,Amumu,Talon,Jhin,Soraka,Mordekaiser,Lillia,AurelionSol,Varus,Thresh,1227,100,NA1_5001119226,600
Tryndamere,Zac,Brand,Tristana,Skarner,Sett,Evelynn,Ekko,Teemo,Xerath,5648,200,NA1_4979130321,1854
TwistedFate,Nunu,Ryze,MissFortune,Soraka,Smolder,Singed,Jayce,Swain,Janna,19177,100,NA1_4940063875,1660
Fiora,Briar,Hwei,Xayah,Lulu,Sett,Rammus,Azir,Cassiopeia,Pyke,-8999,200,NA1_4976722374,1709
Sion,Vi,Akali,Jhin,Zyra,Irelia,FiddleSticks,Viego,Smolder,Alistar,-8749,200,NA1_4933428983,1900
Illaoi,Zac,AurelionSol,Nilah,Morgana,Vayne,Rammus,Akshan,Ashe,Zyra,6641,100,NA1_4923977008,1778
Garen,Hecarim,Azir,Aphelios,Swain,Mordekaiser,Warwick,Zed,Caitlyn,Maokai,-14579,200,NA1_4905642275,1921
Maokai,Jax,Akshan,Corki,Morgana,Nasus,Nocturne,Leblanc,Jhin,Thresh,-9855,200,NA1_4998447591,2057
Fiora,Viego,Akali,Yasuo,Blitzcrank,Yorick,Ivern,Veigar,MissFortune,Rell,12512,100,NA1_4998539932,1277
Vladimir,Sejuani,Nasus,Ashe,Nautilus,Yone,Amumu,Chogath,Smolder,Thresh,-12067,200,NA1_4942082063,1325
Malphite,Vi,Ahri,Tristana,Bard,DrMundo,LeeSin,Heimerdinger,Caitlyn,Lulu,-6697,200,NA1_4999944490,1510
Mordekaiser,LeeSin,Yone,MissFortune,Lulu,Aatrox,Belveth,AurelionSol,Kaisa,Nami,13076,100,NA1_4961277715,1828
Gwen,Briar,Ezreal,Jinx,Xerath,Sett,Udyr,Gangplank,Lucian,Thresh,2395,100,NA1_4787885227,2357
Gangplank,Viego,Seraphine,Ezreal,Brand,Teemo,Belveth,TwistedFate,Ashe,Twitch,-636,100,NA1_4932483552,2787
Trundle,Poppy,Ahri,Ezreal,Nami,Yasuo,Viego,Orianna,Smolder,Renata,10408,100,NA1_4962484083,1764
Jax,Shyvana,Neeko,Draven,Shaco,Garen,Diana,Veigar,Tristana,Camille,10921,100,NA1_4998422642,2170
Akshan,Nocturne,Hwei,Jinx,Blitzcrank,Kennen,Rammus,Pantheon,Caitlyn,Xerath,-8476,200,NA1_5000980498,1734
Yorick,XinZhao,Viego,Lucian,Janna,Illaoi,Udyr,Veigar,Varus,Hwei,-6909,200,NA1_4925172658,1665
Malphite,Jax,Ekko,Jhin,Morgana,Sion,Amumu,Vex,MissFortune,Karma,-14952,200,NA1_4999253706,1259
Darius,Brand,Akshan,Jhin,Thresh,Teemo,Gwen,Tristana,Corki,Yuumi,-14770,200,NA1_5000068371,1417
Sett,Briar,Neeko,Caitlyn,Lux,Pantheon,Kayn,Akali,Ezreal,Bard,11107,100,NA1_4882369014,1945
Malphite,Lillia,Kayle,Jhin,Teemo,Mordekaiser,Elise,Kayn,Draven,Thresh,-12357,200,NA1_4977617848,1978
Gangplank,XinZhao,Hwei,Aphelios,Nami,Yorick,Nocturne,Brand,Twitch,Thresh,-13738,200,NA1_4999999044,1564
Garen,Karthus,Tristana,Corki,Yuumi,Tryndamere,Viego,Talon,Draven,Lux,-17586,200,NA1_5000714851,1574
Renekton,Hecarim,Kassadin,Jinx,Leona,Volibear,Maokai,Kindred,Ashe,Alistar,10342,100,NA1_4974617915,1679
TahmKench,Rumble,Brand,Ezreal,Evelynn,Illaoi,Udyr,Diana,Corki,Sejuani,-5991,200,NA1_4998731439,1960
MonkeyKing,Shyvana,Yone,Twitch,Lulu,Renekton,Shaco,Diana,Smolder,Yuumi,415,100,NA1_4963372863,1770
Yorick,Nunu,Viego,Draven,Renata,Aatrox,Amumu,Talon,Vayne,Lux,-9245,200,NA1_4981129750,1554
Nasus,Brand,Akali,Vayne,Blitzcrank,Garen,Ekko,Yone,Jhin,Soraka,5957,100,NA1_4998731737,1702
DrMundo,Brand,Katarina,Aphelios,Senna,FiddleSticks,Khazix,AurelionSol,Caitlyn,Karma,6209,100,NA1_4985831163,2556
Gangplank,Belveth,Fizz,Jinx,Lux,Corki,Udyr,Yasuo,Jhin,Ashe,11553,100,NA1_4958489720,1835
Jax,Nocturne,Zed,Jinx,Xerath,Gragas,Diana,Kled,Zeri,Janna,4747,100,NA1_4966536707,1720
Cassiopeia,Karthus,Ahri,Ashe,RekSai,Yorick,Lillia,Veigar,Jhin,Lux,11418,100,NA1_5001295362,1843
Tryndamere,Nunu,Fizz,Caitlyn,Soraka,Renekton,Talon,Akali,Aphelios,Braum,-9618,200,NA1_4996005205,1612
Darius,Nunu,Katarina,Smolder,Bard,Kayle,Viego,Ahri,Jhin,Lux,-14411,200,NA1_5000849198,1325
Skarner,Briar,AurelionSol,Ashe,Pyke,Olaf,Viego,Akali,Caitlyn,Rakan,-11027,200,NA1_4980745682,1251
Gragas,Amumu,Yasuo,MissFortune,Senna,Naafiri,Shaco,AurelionSol,Jhin,Lux,-3017,200,NA1_4982405483,1926
Fiora,Belveth,AurelionSol,KogMaw,Maokai,DrMundo,Udyr,Ahri,MissFortune,Brand,8699,100,NA1_4948961605,1293
Aatrox,Brand,Vex,Varus,Alistar,Trundle,Warwick,TwistedFate,Lucian,Milio,9054,100,NA1_4905857911,1451
Jax,Nocturne,Viktor,Ashe,Thresh,Olaf,Kindred,Taliyah,Kaisa,Taric,8936,100,NA1_4846526144,2003
Vladimir,Viego,AurelionSol,MissFortune,Ashe,Irelia,MonkeyKing,Chogath,Caitlyn,Lux,9438,100,NA1_4926235262,1760
Sion,Viego,Malzahar,Aphelios,Soraka,Sett,Pantheon,AurelionSol,Jinx,TahmKench,-9718,200,NA1_5000884544,1680
Sett,Lillia,Hwei,Lucian,Nami,Corki,Zac,Qiyana,Twitch,Seraphine,15652,100,NA1_4999262806,1988
Sett,Rammus,Akali,Samira,Brand,Kayn,Lillia,Yasuo,Jhin,Sona,-8211,200,NA1_4992937165,1743
Singed,MasterYi,Ahri,Jhin,Lux,Darius,Vi,Galio,Kalista,Camille,9546,100,NA1_4988730931,1876
Shen,Brand,Irelia,Samira,Karma,TahmKench,Mordekaiser,Yone,Draven,Nautilus,5225,100,NA1_4989423508,1730
0,error,NA1_4994158897,0
Tryndamere,Briar,Yone,Kaisa,Soraka,Yasuo,Jax,Malzahar,Ashe,Braum,7458,100,NA1_4952647443,1872
Sett,MasterYi,Sylas,Kaisa,Karma,Darius,Trundle,Vex,Jhin,Nautilus,-9272,200,NA1_4980549326,1504
Riven,Ekko,Qiyana,Seraphine,Velkoz,Illaoi,Briar,Azir,MissFortune,Hwei,13803,100,NA1_4923011870,1459
Garen,Amumu,Vex,Kaisa,Janna,Jax,Rengar,Brand,Samira,Shaco,-2843,200,NA1_4992483227,2451
Kayle,LeeSin,Renekton,Jhin,Blitzcrank,Sylas,Viego,Garen,Jinx,Senna,1006,200,NA1_4988839089,1564
Vayne,Ivern,Veigar,KogMaw,Lulu,Sett,Diana,Yasuo,Zeri,Soraka,-8962,200,NA1_4963520986,1740
Darius,Elise,Ahri,Jinx,Maokai,Renekton,Rammus,Yone,MissFortune,Velkoz,9916,100,NA1_4987681119,2338
Yorick,Volibear,Vladimir,Sivir,Blitzcrank,Shyvana,Skarner,Zed,Vayne,Thresh,6930,100,NA1_4996418563,1718
Urgot,Udyr,Malzahar,Kaisa,Nautilus,TwistedFate,Kayn,Riven,Aphelios,Sylas,10978,100,NA1_4975374606,1549
Kayle,Warwick,Morgana,Kaisa,Zilean,KSante,Ekko,Hwei,Jinx,Milio,17669,100,NA1_4997679276,1428
XinZhao,Taliyah,Viktor,Yasuo,Lux,Olaf,Hecarim,Xerath,Jhin,Zilean,-8813,200,NA1_5000497811,1180
Illaoi,Sion,AurelionSol,Xayah,Swain,Darius,MasterYi,Veigar,Ashe,MissFortune,8043,100,NA1_4992243335,2440
Gwen,Evelynn,Zed,MissFortune,Thresh,Urgot,Ekko,Lux,Zeri,Milio,-9642,200,NA1_4998558544,2105
Aatrox,Viego,Sylas,Ashe,Pyke,Neeko,Lillia,Qiyana,Kaisa,Nautilus,17501,100,NA1_4993859144,1451
LeeSin,Vi,Orianna,Sivir,Leona,Yorick,Karthus,Kennen,MissFortune,Thresh,13570,100,NA1_4964922929,2057
Sett,Amumu,Hwei,Kaisa,Karma,KSante,Ekko,Yasuo,Vayne,Sona,11402,100,NA1_4993801536,1663
Sett,Viego,Ziggs,Lucian,Soraka,Pantheon,Udyr,Leblanc,Kaisa,Thresh,-10571,200,NA1_4998974963,1964
Sett,Nunu,Diana,Aphelios,Brand,Jax,Warwick,Ahri,Jhin,Nautilus,-6642,200,NA1_4894751590,2130
Riven,Belveth,Kassadin,Draven,Thresh,Zac,Ivern,Zoe,Sivir,Teemo,16669,100,NA1_4969568492,1566
Illaoi,Warwick,Yasuo,Jhin,Neeko,Chogath,MasterYi,Galio,Tristana,Zyra,6315,100,NA1_4984264446,1891
Sett,Graves,Taliyah,KogMaw,Seraphine,Teemo,XinZhao,Azir,Zeri,Braum,14614,100,NA1_4980871644,1474
Sion,Rengar,Lux,Caitlyn,Senna,DrMundo,Briar,Galio,Lucian,Nami,14679,100,NA1_4995491857,1640
Kayle,Warwick,Ahri,Ashe,Zyra,DrMundo,Volibear,AurelionSol,Draven,Teemo,-4786,200,NA1_4997514080,3151
Fiora,MasterYi,Ahri,Ezreal,Janna,Gragas,RekSai,Yasuo,Smolder,Alistar,3603,100,NA1_4951078057,1900
Shen,Shyvana,TwistedFate,Caitlyn,Leona,Jayce,LeeSin,Vladimir,Draven,Braum,6098,100,NA1_4972764349,1409
Renekton,Belveth,Lux,KogMaw,Zilean,Sett,Sejuani,Ahri,Samira,Leona,-10362,200,NA1_4996249512,1669
Tryndamere,Diana,Akshan,Yone,Soraka,Yorick,Vi,Naafiri,Twitch,Morgana,11691,100,NA1_4989373768,917
Aatrox,Udyr,Fizz,Jinx,Blitzcrank,Darius,Diana,Yone,Veigar,Velkoz,8676,100,NA1_4984393522,2189
